190;432275164
191;361864094
192;412271415
193;386848993
194;444134619
195;423932799
196;428925182
197;472251932
198;399206458
199;457107875
200;436363522
201;417173687
202;485665915
203;451469516
204;510182521
205;501269419
206;524787841
207;518893902
208;464983548
209;460532424
210;597048051
211;487565124
212;532272790
213;577597408
214;522545194
215;526055624
216;543956020
217;619903981
218;517440187
219;537466999
220;532177949
221;484860512
222;492010750
223;508915941
224;589240848
225;533066395
226;573671714
227;667784493
228;575901063
229;683579784
230;673212648
231;800602318
232;699230529
233;642335485
234;630787384
235;642768522
236;793929998
237;778991264
238;783426097
239;769321611
240;761994740
241;845323477
242;787400587
243;728999808
244;786739151
245;745805961
246;817725433
247;761006430
248;758796783
249;652593745
250;830227160
251;791492053
252;758996927
253;828669773
254;804218128
255;693066964
256;772287030
257;863301912
258;839249126
259;726132159
260;782857027
261;766905881
262;848990093
263;823806535
264;784272546
265;805292455
266;849073417
267;1009070910
268;932596430
269;822774256
270;836708791
271;764052463
272;887608267
273;837192648
274;1013507048
275;867842204
276;1024976863
277;1003328438
278;867953399
279;961607116
280;870716581
281;988131900
282;920557159
283;1060097024
284;763594621
285;858230420
286;937319484
287;909007079
288;993398905
289;899773004
290;930223492
291;1003481469
292;952691636
293;904677452
294;1010349294
295;965808225
296;1037154325
297;845108021
298;1108083821
299;1111692144
300;1183709003
301;998455508
302;1070583109
303;1276130903
304;1031982868
305;966548072
306;909390101
307;1115110741
308;1067091702
309;1166535968
310;1167909712
311;1100070084
312;1132505288
313;1143165908
314;1099046277
315;1047271497
316;1171075620
317;1250332633
318;1217928005
319;1280247144
320;1130429537
321;1370541645
322;1193502961
323;1405961709
324;1253817281
325;1114180961
326;1256954118
327;1216569634
328;1239959091
329;1245652490
330;1259676196
331;1220138343
332;1283635257
333;1316052417
334;1352681376
335;1402071767
336;1345860386
337;1185292887
338;1260024482
339;1317550194
340;1206696951
341;1105723286
342;1384632360
343;1458774147
344;1387545037
345;1435231274
346;1484478053
347;1353819034
348;1498770132
349;1543260134
350;1577047474
351;1460269842
352;1355595127
353;1386802451
354;1417301633
355;1440888314
356;1520670693
357;1431991563
358;1394255381
359;1425569839
360;1457565567
361;1500260789
362;1437838141
363;1527939197
364;1550459739
365;1553040706
366;1400149908
367;1424633623
368;1560655533
369;1614787918
370;1664123293
371;1636640245
372;1624088274
373;1580901348
374;1634622271
375;1718997822
376;1712992751
377;1504009869
378;1542294685
379;1688734251
380;1673968934
381;1671879515
382;1639195086
383;1759557307
384;1682144210
385;1702840061
386;1695590687
387;1719462564
388;1613976319
389;1553734162
390;1738919914
391;1442271182
392;1628785403
393;1697942163
394;1709391177
395;1696912705
396;1626883064
397;1688839807
398;1825687344
399;1854729044
400;1796366750
401;1879734258
402;1604894785
403;2024898682
404;1759938961
405;1836187998
406;1963615282
407;1999963154
408;1992343560
409;2021871570
410;1992225262
411;2016192622
412;1925779472
413;2197854255
414;1890904050
415;1948928419
416;1854733896
417;1884337234
418;2108065836
419;1945441342
420;1919088107
421;2007004491
422;1983781965
423;2010141118
424;1959526474
425;2062816039
426;1978713384
427;2137511367
428;2061152686
429;2034296068
430;1966246308
431;2014694594
432;1921347907
433;2132210132
434;2050083364
435;2032211989
436;2124141824
437;2153117246
438;2112795307
439;2221879290
440;2177312156
441;2104227280
442;2184880084
443;2128346266
444;2205299585
445;2175181010
446;2304164940
447;2137450599
448;2273076880
449;2225573216
450;2132618291
451;2420521311
452;2252777503
453;2063501312
454;2353681029
455;2298707592
456;2228568514
457;2464039625
458;2243855006
459;2381202250
460;2364344804
461;2343790489
462;2355674793
463;2302756764
464;2354993600
465;2414978565
466;2601295976
467;2359047445
468;2749705901
469;2395678325
470;2460392266
471;2453015008
472;2539601448
473;2521778094
474;2503132398
475;2785806295
476;2440317103
477;2504604099
478;2621090416
479;2626608688
480;2653500256
481;2502273850
482;2669531589
483;2681596921
484;2491158847
485;2665201485
486;2823088358
487;2709468041
488;2839301031
489;2789901845
490;2793659149
491;2764916342
492;2646933115
493;2711548329
494;2728023309
495;2543972191
496;2541300645
497;2603451230
498;2822730536
499;2969709943
500;2822189069
501;2752614795
502;2920452181
503;2787053582
504;2792803981
505;2961658984
506;2728558792
507;2757256821
508;2811590274
509;2893965080
510;2658178122
511;2955620128
512;2990073297
513;2740967141
514;2935861066
515;3027103231
516;3274183639
517;3065183958
518;3010453186
519;2939535537
520;2947607353
521;2965912236
522;2964885582
523;3234320866
524;3095486569
525;3180506793
526;3068131410
527;3156761977
528;3515913372
529;3023850548
530;3152892050
531;3052129714
532;2996536943
533;3100612558
534;2931299268
535;3170351695
536;3116964358
537;3127767035
538;3147106853
539;3299674048
540;3156978909
541;3121746837
542;3183355403
543;3203907908
544;3333718481
545;3313110041
546;3308054328
547;3278481977
548;3496898799
549;3373060404
550;3267150252
551;3190237554
552;3236397470
553;3331338324
554;3376025199
555;3420010718
556;3728979714
557;3332635340
558;3408278742
559;3367205170
560;3290995691
561;3513370135
562;3709274437
563;3349975011
564;3448801378
565;3468989335
566;3771078209
567;3483309555
568;3718910570
569;3806341237
570;3433082208
571;3509041666
572;3346307277
573;3595302251
574;3689836338
575;3673877202
576;3550103435
577;3549910418
578;3903315986
579;3520936197
580;3637567111
581;3829378516
582;3586806356
583;3747992306
584;3643959700
585;3671247983
586;3789610034
587;3599365968
588;3885917750
589;3842818510
590;3685262660
591;3668258026
592;3921607907
593;3764683198
594;3989064044
595;3821316247
596;3941447428
597;3615326674
598;3906596315
599;3764012879
600;3829057493
601;3820640475
602;3961511844
603;4116421214
604;4079098222
605;4090029712
606;3723627250
607;3943549132
608;4010880104
609;4243937641
610;3976126721
611;4116312185
612;4097790707
613;4119981767
614;4066279025
615;4249420964
616;4136734328
617;4143496192
618;4093119548
619;4253116155
620;4130904416
621;3810428181
622;4096712983
623;4011645577
624;4385165612
625;4121385926
626;4334891136
627;4374539344
628;4281214779
629;4317924130
630;4328305028
631;4263224720
632;4385947406
633;4409764236
634;4286004732
635;4388539188
636;4635595767
637;4554985555
638;4348819186
639;4505146594
640;4300667589
641;4445693494
642;4400264568
643;4389718387
644;4529186078
645;4671252310
646;4629768813
647;4618263088
648;4681587137
649;4688268571
650;4612232082
651;4409472239
652;4516017047
653;4728021655
654;4547979640
655;4650123247
656;4398006274
657;4820481462
658;4838109154
659;4843800462
660;4668798260
661;4767726956
662;4925086392
663;4740876136
664;4688369694
665;4899497999
666;4677599713
667;4898158177
668;4632779957
669;4699426916
670;4945582459
671;4837500388
672;5168139173
673;4820456552
674;5012560769
675;5019616024
676;5173925335
677;4819001120
678;4827367920
679;5087833472
680;4933504949
681;5069227354
682;5064270291
683;4888989364
684;5335397374
685;5092192782
686;5202337616
687;5074095703
688;5165219267
689;5249076888
690;5103832423
691;5401225359
692;5132735501
693;5538896931
694;5168210756
695;5061023211
696;5248113716
697;5213398612
698;5220691973
699;5399340259
700;5669838530
701;5663618860
702;5330370260
703;5294132872
704;5394987002
705;5630621554
706;5650228914
707;5466611750
708;5568800484
709;5697243601
710;5486791612
711;5614113723
712;5484700816
713;5611736942
714;5362167676
715;5214363133
716;5788532824
717;5829711779
718;5502546744
719;5539362383
720;5641434150
721;5447830204
722;5711962815
723;5633691616
724;5701623060
725;5799202482
726;5628992156
727;5912115333
728;5724349434
729;5614617570
730;5894909309
731;5398882944
732;5801301946
733;5763098070
734;5708553102
735;5750816269
736;5799641139
737;5905404227
738;5924995525
739;6153796337
740;6057679037
741;6037490737
742;6179466430
743;5953542030
744;6065937136
745;6173556009
746;6370474633
747;6070377870
748;6025678101
749;6218348126
750;6020621881
751;6371177034
752;6044959877
753;5987281184
754;5976062504
755;6044793579
756;6342525261
757;6488428138
758;6367140132
759;6078855017
760;6562274904
761;6428699504
762;6491532613
763;6551241085
764;6506823445
765;6123413900
766;6716226241
767;6419397165
768;6591417131
769;6474206235
770;6293247408
771;6491294118
772;6708405451
773;6620071246
774;6601385973
775;6811413449
776;6448877390
777;6525994969
778;6875903850
779;6627579881
780;6522247822
781;6855931940
782;6823407987
783;6743158635
784;6717547363
785;6891236155
786;6605041139
787;6760932135
788;6836745103
789;6888285007
790;6575516625
791;6422831859
792;6931025111
793;6934837831
794;6874496638
795;6633436252
796;7071882463
797;6749992408
798;6993202604
799;7200609595
800;6629512144
801;6767610178
802;6915189931
803;6896050508
804;6835858471
805;7090572728
806;6734452111
807;7246326687
808;7104985143
809;7033511744
810;6941252335
811;6913533878
812;6769579916
813;7003232780
814;7125970478
815;6994474799
816;7214580069
817;6927947751
818;7179457659
819;7257215054
820;7493487843
821;7052341281
822;7047691642
823;7556968447
824;7112589612
825;7301330967
826;7411147028
827;7046940332
828;7413815487
829;7566027270
830;7405096522
831;7089004391
832;7664978118
833;7795998828
834;7212657195
835;7716209578
836;7664256440
837;7879145940
838;7378202929
839;7719057863
840;7591805790
841;7826465425
842;7517297637
843;7737956799
844;7896143877
845;7815873669
846;7456542804
847;7567336875
848;7920160458
849;7671856989
850;7409084394
851;7678003854
852;8099709447
853;7844058749
854;8058703457
855;7824925601
856;7822993552
857;8207191712
858;7865702697
859;7904760572
860;8222271618
861;7904561103
862;7881023174
863;8073317831
864;8300908645
865;8163915360
866;8321265430
867;8104644934
868;8220752745
869;8244859825
870;8496099653
871;8369894413
872;7911486720
873;8552246632
874;8251870068
875;8370406087
876;8322060744
877;8427904470
878;8338696179
879;8380542908
880;8190701867
881;8130935431
882;8333308119
883;8549576229
884;8500454619
885;8851911315
886;8450287227
887;8519715224
888;8467531095
889;8890914957
890;8440129657
891;8585923234
892;8670438798
893;8708226456
894;8803375767
895;8852785491
896;8696778936
897;8935733200
898;8620756575
899;9003095774
900;8380867012
901;8955959503
902;8600556290
903;9165139478
904;8328967859
905;9007644587
906;8796492137
907;9158237035
908;9242646343
909;9268873777
910;9039496087
911;9130429325
912;8695794741
913;9141312962
914;8839871397
915;9217791694
916;9184869265
917;9173798586
918;9101658700
919;9329498918
920;9132207692
921;8998163193
922;9210977212
923;9140029253
924;8980284718
925;9617208888
926;9372999783
927;9540957513
928;9427821253
929;9301986609
930;9067046160
931;9651087756
932;9399626887
933;9550226598
934;9528135217
935;9537746452
936;9171443440
937;9573083103
938;9135930607
939;9849252795
940;9774999677
941;10068259617
942;9922714230
943;9817990528
944;9824292991
945;9546955266
946;9918776003
947;9714978186
948;9714952438
949;9791212960
950;10039052722
951;9898767887
952;9907331922
953;10088457705
954;9583859079
955;9836056489
956;9529569826
957;9999852021
958;10073135837
959;9954968993
960;10028323540
961;10266701648
962;10160215892
963;10031548902
964;10135856953
965;10236212052
966;9954625298
967;10145505604
968;9940979057
969;10143096612
970;10251735715
971;10315945759
972;10309886961
973;9891903101
974;10506464630
975;10148074238
976;10308946815
977;10550948469
978;10466922160
979;10494789599
980;10503566749
981;10507237426
982;10326376703
983;10315143211
984;10470310381
985;10564902914
986;10488743071
987;10317130084
988;10728183762
989;10816273927
990;10625541448
991;10767950113
992;10073483997
993;9756252200
994;10590003945
995;10888933537
996;10740206657
997;11020061574
998;10542717201
999;10566695305
1000;10950284144
1001;10618395945
1002;11002184906
1003;11402512044
1004;10229105741
1005;11150826789
1006;11013188509
1007;11112294227
1008;10935783669
1009;10407079288
1010;11307662799
1011;11435066383
1012;11045661097
1013;10850506654
1014;11024142858
1015;11323271813
1016;10884706532
1017;10786072560
1018;11076527439
1019;11621970398
1020;11118855389
1021;11297826736
1022;11526166885
1023;11232387010
1024;11690528678
1025;11631319637
1026;10834285701
1027;11495127754
1028;11292287913
1029;11040763671
1030;11359192116
1031;11333444935
1032;11362186774
1033;11063354032
1034;11590279046
1035;11869264665
1036;11286272127
1037;11780350852
1038;11672908678
1039;11205243226
1040;11838134163
1041;11733072882
1042;12011158330
1043;11747391531
1044;11949335092
1045;11954378602
1046;12265155910
1047;11865501585
1048;11663723743
1049;11569243365
1050;11802992266
1051;11708378354
1052;12236447272
1053;12468198328
1054;11984049920
1055;12209676947
1056;12124370972
1057;12407399131
1058;12477852379
1059;12259018882
1060;11693291591
1061;12249994128
1062;12176298210
1063;12217212384
1064;12448173178
1065;12542467359
1066;11305497017
1067;12618611946
1068;12135539095
1069;12526378168
1070;12415878365
1071;12069198487
1072;12535232356
1073;12548341758
1074;12431933539
1075;12684122127
1076;12491671131
1077;12902701295
1078;12640879988
1079;12517896643
1080;12559481611
1081;12543159946
1082;13125969325
1083;12302653498
1084;12628612402
1085;13056403603
1086;12532423078
1087;13027844463
1088;12935095979
1089;12668740434
1090;13083755266
1091;12741589192
1092;12579102526
1093;13102950069
1094;12894346418
1095;12635349394
1096;12714129518
1097;13214001302
1098;13590560800
1099;13001376830
1100;13108405877
1101;12873787321
1102;13397794544
1103;13136684078
1104;13432375376
1105;13105787813
1106;13362624914
1107;12899931183
1108;13275260995
1109;13842817408
1110;12317295905
1111;13317824915
1112;13398133403
1113;13470076169
1114;13640194874
1115;13850290326
1116;13344228558
1117;13024477325
1118;13600653828
1119;13478623177
1120;13158474788
1121;12838833786
1122;13705692402
1123;13530127510
1124;13929567006
1125;13899090862
1126;13282264649
1127;13907549365
1128;13852337395
1129;13458090779
1130;13439655130
1131;13313910239
1132;13849511530
1133;14178344549
1134;13856196570
1135;14150952647
1136;14405441186
1137;14195501703
1138;13462633646
1139;14190558108
1140;14520506462
1141;14387359006
1142;14616595616
1143;14441031774
1144;14378050756
1145;14132742129
1146;14386068832
1147;14600092531
1148;14042993331
1149;14531716305
1150;14234887849
1151;13576744120
1152;13953191844
1153;14532823293
1154;14954061266
1155;14471347373
1156;14768146885
1157;13971032121
1158;14494378213
1159;14754677662
1160;14012845289
1161;14430584990
1162;14742531686
1163;14563120543
1164;14722286831
1165;14974061742
1166;14429302037
1167;14530019611
1168;15093984712
1169;15025485462
1170;15352194430
1171;15359162069
1172;15359709462
1173;14356197048
1174;15018874916
1175;15104732207
1176;15085349322
1177;14422305651
1178;14628777769
1179;15155605236
1180;14745635384
1181;14653498554
1182;14651934142
1183;15789173558
1184;14617172075
1185;14846422854
1186;14810518707
1187;15333040121
1188;15098340738
1189;15644870381
1190;15028454796
1191;15371087419
1192;15384731124
1193;15251282639
1194;15504515651
1195;14877158197
1196;15820556754
1197;15463089248
1198;15861665316
1199;15716900858
1200;15927555326
1201;15382914009
1202;15920683807
1203;15811648666
1204;14932760592
1205;16254130196
1206;15527064739
1207;15987786748
1208;15832797383
1209;15384666011
1210;16265964366
1211;15886025895
1212;15788026521
1213;16289987200
1214;16323767373
1215;15623124611
1216;15689613099
1217;16253849101
1218;15950107753
1219;16096518953
1220;16461535852
1221;15733577332
1222;16359525275
1223;16733282172
1224;15888375745
1225;16119594461
1226;16139742484
1227;16197549418
1228;16582091938
1229;16615724046
1230;16032239418
1231;16513063389
1232;16794355947
1233;16621493403
1234;16083107380
1235;17085040105
1236;16467641823
1237;16434798735
1238;17399356887
1239;16966337924
1240;16931544614
1241;16792110826
1242;16855984089
1243;16296699204
1244;17099827167
1245;16457758742
1246;16347837490
1247;17503868581
1248;16688407487
1249;17064952589
1250;16606007522
1251;16889322470
1252;17355751980
1253;17742541367
1254;17256917879
1255;16478821810
1256;17179582767
1257;17469389491
1258;16624274858
1259;16750092338
1260;17047660852
1261;17243601596
1262;17689374721
1263;17492251839
1264;17807932619
1265;17292836764
1266;17289022327
1267;17666240088
1268;17862565130
1269;16978699319
1270;17229803548
1271;18165582749
1272;17678620585
1273;18022129963
1274;17890458491
1275;18022086620
1276;17203155472
1277;18212304327
1278;17868254349
1279;17516737350
1280;17327384189
1281;18179472298
1282;17842492954
1283;17898145478
1284;18002375416
1285;18483835447
1286;17495126737
1287;17763540919
1288;18026090918
1289;18303996698
1290;18366669066
1291;17312958658
1292;17311775089
1293;18029387027
1294;17805464841
1295;18233060384
1296;18249410209
1297;18623731307
1298;17825783328
1299;18757476641
1300;18925043670
1301;18578113833
1302;18402246248
1303;18317377421
1304;18605263908
1305;18454754472
1306;19124798769
1307;18745426547
1308;18022635002
1309;18520435509
1310;19076933915
1311;19100309966
1312;18587777973
1313;19016478426
1314;18804370960
1315;19229703401
1316;19295338033
1317;19196079663
1318;19202046825
1319;19062362206
1320;18119059543
1321;19135446169
1322;19124104768
1323;19421739132
1324;18560410757
1325;18941992572
1326;19422888655
1327;19231949351
1328;19307517120
1329;19019946317
1330;19836158839
1331;20100739175
1332;19549333235
1333;19756789210
1334;18917625550
1335;20079280464
1336;19357686996
1337;19482193852
1338;19852631265
1339;19223489777
1340;19902620199
1341;19938279416
1342;19193240946
1343;19526939916
1344;20203246566
1345;19666682065
1346;20381713727
1347;19513680281
1348;19981321735
1349;20318724795
1350;19485101558
1351;20035932709
1352;19990175780
1353;19839724125
1354;19501639367
1355;20039165766
1356;19592148516
1357;20124321478
1358;19524561779
1359;19250796581
1360;20054151865
1361;20076061124
1362;20029853040
1363;20871285649
1364;20990648576
1365;20178825501
1366;20168137946
1367;19361595995
1368;20452599642
1369;20118146386
1370;21006259801
1371;20708310225
1372;20974548127
1373;20045573845
1374;20137089237
1375;20857222943
1376;21106009427
1377;20709711810
1378;20416116758
1379;21004147638
1380;20292508300
1381;20106227127
1382;20939014681
1383;20337921900
1384;20768415365
1385;21355737806
1386;20882309357
1387;21076950989
1388;21234093175
1389;21067764887
1390;20758624189
1391;21356697792
1392;21338194029
1393;20779015896
1394;20765974361
1395;21926486393
1396;19839836397
1397;21268366887
1398;21372111823
1399;21052534689
1400;21104363520
1401;21193118576
1402;21158304357
1403;20704584556
1404;21625335117
1405;21075833244
1406;21743415620
1407;21462031892
1408;22137018030
1409;21341679470
1410;21187757071
1411;21817761273
1412;21194040737
1413;20933525486
1414;21228321744
1415;21185747922
1416;21208795207
1417;21579210103
1418;21508194263
1419;22551119378
1420;22249778005
1421;21670072921
1422;22084031761
1423;22081088781
1424;22690859279
1425;20871722894
1426;22335792514
1427;22223033570
1428;22119675846
1429;21834114164
1430;22777132872
1431;22580388440
1432;21723365074
1433;22634317087
1434;22588037722
1435;23023712915
1436;22362735923
1437;22466256233
1438;22392158035
1439;22915652664
1440;22446201576
1441;22359269843
1442;22368224000
1443;22142908098
1444;22421237312
1445;22290203163
1446;22332839187
1447;22865958968
1448;22655694911
1449;22324017890
1450;22638584384
1451;22016084473
1452;23184711718
1453;23340278120
1454;23041964562
1455;22462204772
1456;23166098440
1457;23109555174
1458;22546288981
1459;22790603761
1460;22381843714
1461;22956185489
1462;22833343699
1463;23038243146
1464;23669579091
1465;23857649342
1466;22984981779
1467;23703958496
1468;24305049352
1469;23512889002
1470;23440079962
1471;24121743581
1472;24047635277
1473;24462417773
1474;23633118352
1475;23389027842
1476;23247600588
1477;24646375765
1478;23435635224
1479;24292440616
1480;23988180754
1481;24265954301
1482;23803060937
1483;23775683672
1484;24091651528
1485;23075800498
1486;24274684787
1487;24085171885
1488;24464881038
1489;23375611025
1490;24417665584
1491;24578626756
1492;24718117597
1493;24558426724
1494;23637960863
1495;24655452868
1496;24642644118
1497;23633423496
1498;24508360792
1499;24424473080
1500;24934172845
1501;25335310829
1502;24528584228
1503;24472045885
1504;24422442892
1505;24541231555
1506;24695829484
1507;24982504155
1508;25262413700
1509;24665966982
1510;24712428918
1511;25253082995
1512;25291714038
1513;25156749484
1514;24814196791
1515;24565079667
1516;24732196301
1517;25416115641
1518;25002441460
1519;24977192557
1520;24942596452
1521;25406457501
1522;25457658558
1523;25935840916
1524;25368398885
1525;24913145859
1526;25302452231
1527;25053620945
1528;24429337952
1529;24925760380
1530;25234637390
1531;25923171412
1532;24945844407
1533;25940488207
1534;25780446230
1535;25764703743
1536;24915197657
1537;25827137672
1538;25351378926
1539;26759334199
1540;26108456531
1541;25454187613
1542;26101924160
1543;26079734304
1544;26108658420
1545;26243524679
1546;26081263530
1547;26432708297
1548;26550138031
1549;26620811288
1550;26083676075
1551;25492682561
1552;25434596339
1553;25595900050
1554;26681419503
1555;26081394953
1556;26143089681
1557;26351717877
1558;26022256936
1559;26960468030
1560;26652324316
1561;25968765235
1562;25835941268
1563;26002361317
1564;26651489646
1565;26559272835
1566;27214703462
1567;27113267221
1568;25919562185
1569;26158896349
1570;26395950066
1571;25763888482
1572;27223467303
1573;26213285870
1574;26903298372
1575;26419298445
1576;27088805086
1577;26118968818
1578;27249054814
1579;27750623982
1580;25900570278
1581;27173558989
1582;26981429719
1583;27356656249
1584;26905005491
1585;26767212324
1586;27646106188
1587;27215364960
1588;27194223038
1589;27580440739
1590;26911813845
1591;27095235668
1592;27479268220
1593;27105460786
1594;28496935379
1595;28379974415
1596;27505731760
1597;27859853629
1598;27714349622
1599;28157100645
1600;28455937511
1601;27790396208
1602;27972326096
1603;27440549738
1604;27573646133
1605;28789137159
1606;28085435387
1607;27657218593
1608;27357394210
1609;28033051347
1610;28497813930
1611;28802718524
1612;28772876112
1613;28398197083
1614;28629888282
1615;28872628112
1616;27441444684
1617;27651389875
1618;28018810805
1619;27912120686
1620;28243102497
1621;28412209968
1622;28805959387
1623;28471286822
1624;28475223088
1625;29177026495
1626;28243987792
1627;28785779858
1628;29595523855
1629;28167932914
1630;29436769221
1631;29067725728
1632;29250462036
1633;28473297977
1634;28767617885
1635;29863226084
1636;28484969103
1637;29351538860
1638;29495298187
1639;29428025079
1640;29558224961
1641;29663507752
1642;29260657145
1643;29933031779
1644;29950967799
1645;28760981774
1646;29568043106
1647;29068962605
1648;28834779275
1649;29469797503
1650;30443886806
1651;29689857518
1652;30794627400
1653;29534103966
1654;30682123291
1655;30078343741
1656;29426938414
1657;28807039561
1658;29377509816
1659;30037331357
1660;29477246884
1661;30251794230
1662;30321456354
1663;29568400960
1664;30156633077
1665;30872988916
1666;29782935842
1667;30405000086
1668;30286041607
1669;30695430784
1670;29583938680
1671;30404348537
1672;30692337852
1673;30091224724
1674;30402977668
1675;30621663603
1676;31261938682
1677;30985755200
1678;30105492090
1679;31114483835
1680;29681983068
1681;31061323446
1682;31106342693
1683;30421202733
1684;31452774216
1685;30256735625
1686;31476826813
1687;31586877300
1688;31105266098
1689;31321556731
1690;31241386193
1691;30537936274
1692;31364681227
1693;31875647550
1694;31104650196
1695;31874448078
1696;31433507574
1697;31349853972
1698;30697753228
1699;31124450512
1700;32007090712
1701;31196920104
1702;31101569221
1703;32269461777
1704;30866823520
1705;31480454101
1706;31081179076
1707;30965331436
1708;31333480598
1709;31750431345
1710;31401362388
1711;31028164023
1712;32132573575
1713;31735610971
1714;32295150118
1715;32235280619
1716;32014297958
1717;32004374809
1718;32635577858
1719;32102693509
1720;31703444158
1721;31382644338
1722;31919467869
1723;31726195993
1724;31625919110
1725;32114801784
1726;32280816856
1727;31780566581
1728;31683087672
1729;32811592967
1730;32465878069
1731;32207051063
1732;32445385682
1733;32821060671
1734;31765602306
1735;33316540716
1736;31837126097
1737;32840753879
1738;32573089564
1739;32389650273
1740;32766028961
1741;33114982683
1742;32801549343
1743;32897298864
1744;32832791365
1745;33066834113
1746;32811713611
1747;32958134329
1748;32573563277
1749;32858674350
1750;34133422580
1751;34152574337
1752;33542932017
1753;33688845975
1754;32583373119
1755;34060160090
1756;33580230924
1757;34281053027
1758;34222654231
1759;34081981843
1760;33500228693
1761;34167555427
1762;33865876174
1763;33705961131
1764;34412941989
1765;32109791306
1766;33713910332
1767;34091738143
1768;33227881165
1769;33081048056
1770;33309580759
1771;34537312509
1772;34707452182
1773;33274971843
1774;34590736872
1775;34900863505
1776;34120579453
1777;33169629562
1778;34331195377
1779;34496238478
1780;34691509817
1781;33949774565
1782;34979995916
1783;34770330159
1784;34412740400
1785;35158366888
1786;34990258978
1787;35649225981
1788;35001422675
1789;34139025841
1790;34805441155
1791;35063418550
1792;34815086047
1793;34704669881
1794;35115999783
1795;35316136148
1796;35453016232
1797;35030282877
1798;35856962286
1799;36163619686
1800;35935605175
1801;34968328010
1802;35983104537
1803;36168742995
1804;35951994636
1805;35433491483
1806;35109041844
1807;34938343152
1808;36580985197
1809;36245326157
1810;35760498975
1811;36550317625
1812;35927236829
1813;36007543561
1814;34986603020
1815;35861211520
1816;35546134883
1817;34520506684
1818;36321266744
1819;36550695978
1820;36218075660
1821;35968500933
1822;36649985166
1823;37158433869
1824;37002147803
1825;36822829819
1826;35466707927
1827;35901003844
1828;36540243996
1829;37028369745
1830;35599589356
1831;36995292969
1832;36712227038
1833;36804033076
1834;36836052398
1835;35481094750
1836;36727015656
1837;37363713629
1838;37074014307
1839;37555181177
1840;36207121609
1841;36860283824
1842;37816004537
1843;37160506460
1844;37193227909
1845;36484950284
1846;35921337438
1847;37024603771
1848;37371229544
1849;36067600432
1850;37620792830
1851;36228460227
1852;37798310579
1853;37601363072
1854;36396560232
1855;37696857405
1856;37177636100
1857;39181657599
1858;37098381541
1859;37448245461
1860;38613114478
1861;38093077535
1862;38400763239
1863;38666488525
1864;38387492398
1865;37814442251
1866;38482136382
1867;37269977650
1868;38329819900
1869;38203501355
1870;37950442716
1871;38369936201
1872;37966788410
1873;38253328841
1874;38087590288
1875;38896063833
1876;38860522820
1877;39246704954
1878;39092629949
1879;38506733535
1880;38960263042
1881;38918051430
1882;37888904115
1883;38757913494
1884;39806612287
1885;37592150764
1886;38367506450
1887;39411801719
1888;38315883967
1889;37928854418
1890;39034766331
1891;39342096892
1892;39333332233
1893;39474392105
1894;38781149531
1895;38853040516
1896;38659052959
1897;38980423575
1898;38844343993
1899;37821153871
1900;39403813496
1901;37999237028
1902;39277086112
1903;39835084813
1904;39642307442
1905;39581338387
1906;39948370247
1907;39551772953
1908;39270643959
1909;39460638552
1910;39706893456
1911;39315486209
1912;39001734491
1913;40415147612
1914;40066645232
1915;39787779564
1916;39872511255
1917;39456182329
1918;38328930562
1919;41661283651
1920;41948514415
1921;39502325230
1922;40983048634
1923;41126354366
1924;41439219360
1925;41559978418
